stage,matrix_group,instance_path,source_probe_json,scale,instance_id,mode,variant,b4_1_matrix_cell,b4_1_proof_tail_component,b4_1_formulation_profile,b4_1_harvesting_enabled,b4_1_hidden_negative_audit_enabled,b4_1_frontier_ledger_enabled,b4_1_official_certificate_allowed,phase,round,max_rounds,max_columns_per_round,max_tree_nodes,max_branch_depth,node_count,root_round_count,root_added_column_count,root_last_pricing_state,root_last_negative_column_count,tree_gate_issue_count,algorithm_status,certificate_scope,underlying_certificate_scope,pricing_state,exact_status,bpc_tree_optimal,b3_objective_diff_vs_b0,manual_rc_fail,pricing_rc_fail,certificate_leak,hidden_negative_count,harvest_selected_count,harvest_candidate_negative_count,harvest_selected_new_task_set_count,harvest_selected_replacement_task_set_count,harvest_best_true_rc,harvest_worst_selected_true_rc,harvest_addability_audit_pass,tail_dual_stabilization_enabled,worker_dual_only,true_dual_rc_recomputed,global_remaining_rc_lb,underlying_global_remaining_rc_lb,frontier_lb_official,frontier_coverage_complete,underlying_frontier_coverage_complete,frontier_unsupported_region_count,underlying_frontier_unsupported_region_count,pending_complete_min_rc,underlying_pending_complete_min_rc,pricing_proof_kind,underlying_pricing_proof_kind,compact_pricing_dual_bound,new_negative_columns_found,negative_column_count,can_certify_no_negative,underlying_can_certify_no_negative,b4_1_certificate_suppressed,diagnostic_claimed_certificate,wall_time,fail_closed_reason
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_006_logical_graph.json,,5,lunar_ice_sp50_005_006_seed679032,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,17,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.263524,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_006_logical_graph.json,,5,lunar_ice_sp50_005_006_seed679032,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,17,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.260608,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_007_logical_graph.json,,5,lunar_ice_sp50_005_007_seed679013,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,12,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.424075,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_007_logical_graph.json,,5,lunar_ice_sp50_005_007_seed679013,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,12,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.418632,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_008_logical_graph.json,,5,lunar_ice_sp50_005_008_seed679014,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,4,15,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.747538,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_008_logical_graph.json,,5,lunar_ice_sp50_005_008_seed679014,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,4,15,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.760106,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_009_logical_graph.json,,5,lunar_ice_sp50_005_009_seed679015,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,4,19,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.369248,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_009_logical_graph.json,,5,lunar_ice_sp50_005_009_seed679015,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,4,19,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.367266,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_010_logical_graph.json,,5,lunar_ice_sp50_005_010_seed679016,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,15,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.487139,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_010_logical_graph.json,,5,lunar_ice_sp50_005_010_seed679016,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,15,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.491739,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_011_logical_graph.json,,5,lunar_ice_sp50_005_011_seed679017,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,15,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.45426,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_011_logical_graph.json,,5,lunar_ice_sp50_005_011_seed679017,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,15,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.453394,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_012_logical_graph.json,,5,lunar_ice_sp50_005_012_seed679018,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,16,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.638734,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_012_logical_graph.json,,5,lunar_ice_sp50_005_012_seed679018,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,16,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.642782,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_013_logical_graph.json,,5,lunar_ice_sp50_005_013_seed679019,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,19,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.368733,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_013_logical_graph.json,,5,lunar_ice_sp50_005_013_seed679019,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,19,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.372351,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_014_logical_graph.json,,5,lunar_ice_sp50_005_014_seed679020,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,4,20,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.479001,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_014_logical_graph.json,,5,lunar_ice_sp50_005_014_seed679020,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,4,20,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.477287,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_015_logical_graph.json,,5,lunar_ice_sp50_005_015_seed679021,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,15,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.312226,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_015_logical_graph.json,,5,lunar_ice_sp50_005_015_seed679021,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,15,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.313855,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_016_logical_graph.json,,5,lunar_ice_sp50_005_016_seed679062,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,15,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.200992,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_016_logical_graph.json,,5,lunar_ice_sp50_005_016_seed679062,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,15,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.201439,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_017_logical_graph.json,,5,lunar_ice_sp50_005_017_seed679123,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,14,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.414059,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_017_logical_graph.json,,5,lunar_ice_sp50_005_017_seed679123,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,14,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.414229,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_018_logical_graph.json,,5,lunar_ice_sp50_005_018_seed679064,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,4,18,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.41409,B3 tree is closed by official node LP certificates and an integer incumbent.
